id,year,make,model,trim,price,mileage,exterior_color,interior_color,fuel_type,transmission,drivetrain,engine,dealer_name,dealer_city,dealer_state,dealer_zip,deal_rating,one_owner,no_accidents,personal_use,source,url
CAR624,2023,Audi,A6,Prestige,72500,5800,Mythos Black,Okapi Brown,Gasoline,7-Speed DCT,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123624
CAR625,2023,Audi,S6,Premium Plus,82500,4200,Navarra Blue,Black Valcona,Gasoline,8-Speed Auto,AWD,2.9L Twin-Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123625
CAR626,2023,Audi,RS 6,Avant,122500,2800,Nardo Gray,Black Valcona,Gasoline,8-Speed Auto,AWD,4.0L Twin-Turbo V8,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123626
CAR627,2023,Audi,A8,Premium,92500,7500,Glacier White,Black Valcona,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123627
CAR628,2023,Audi,A8,L,112500,4500,Firmament Blue,Cognac Valcona,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123628
CAR629,2023,Audi,S8,L,142500,2500,Mythos Black,Arras Red Valcona,Gasoline,8-Speed Auto,AWD,4.0L Twin-Turbo V8,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123629
CAR630,2023,Audi,Q5,Premium,48500,10500,Glacier White,Black Leather,Gasoline,7-Speed DCT,AWD,2.0L Turbo 4-Cylinder,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123630
CAR631,2023,Audi,Q5,Premium Plus,52500,7800,Navarra Blue,Rock Gray,Gasoline,7-Speed DCT,AWD,2.0L Turbo 4-Cylinder,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123631
CAR632,2023,Audi,Q5,Prestige,58500,5200,Daytona Gray,Okapi Brown,Gasoline,7-Speed DCT,AWD,2.0L Turbo 4-Cylinder,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123632
CAR633,2023,Audi,SQ5,Premium Plus,62500,6500,Quantum Gray,Black Leather,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123633
CAR634,2023,Audi,Q7,Premium,62500,9500,Carrara White,Black Leather,Gasoline,8-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123634
CAR635,2023,Audi,Q7,Premium Plus,68500,6800,Samurai Gray,Atlas Beige,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123635
CAR636,2023,Audi,Q7,Prestige,78500,4200,Galaxy Blue,Okapi Brown,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123636
CAR637,2023,Audi,SQ7,Premium Plus,92500,3500,Navarra Blue,Black Valcona,Gasoline,8-Speed Auto,AWD,4.0L Twin-Turbo V8,Audi Las Vegas,Las Vegas,NV,89124,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123637
CAR638,2023,Audi,Q8,Premium,75500,8500,Glacier White,Black Leather,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123638
CAR639,2023,Audi,Q8,Prestige,85500,5200,Waitomo Blue,Pando Gray,Gasoline,8-Speed Auto,AWD,3.0L Turbo V6,Audi Las Vegas,Las Vegas,NV,89124,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123639
CAR640,2023,Audi,SQ8,Prestige,98500,3500,Daytona Gray,Magma Red,Gasoline,8-Speed Auto,AWD,4.0L Twin-Turbo V8,Audi Las Vegas,Las Vegas,NV,89124,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123640
CAR641,2023,Audi,RS Q8,Base,128500,2200,Nardo Gray,Black Valcona,Gasoline,8-Speed Auto,AWD,4.0L Twin-Turbo V8,Audi Las Vegas,Las Vegas,NV,89124,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123641
CAR642,2022,Lexus,ES,ES 250,42500,16500,Eminent White,Black NuLuxe,Gasoline,8-Speed Auto,FWD,2.5L 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123642
CAR643,2023,Lexus,ES,ES 350,48500,10500,Obsidian,Chateau Leather,Gasoline,8-Speed Auto,FWD,3.5L V6,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123643
CAR644,2023,Lexus,ES,ES 300h,52500,7800,Sonic Titanium,Black Leather,Hybrid,CVT,FWD,2.5L 4-Cylinder Hybrid,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123644
CAR645,2023,Lexus,ES,ES 350 F Sport,55500,5200,Ultra White,Red Leather,Gasoline,8-Speed Auto,FWD,3.5L V6,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123645
CAR646,2022,Lexus,IS,IS 300,42500,18500,Grecian Water,Black NuLuxe,Gasoline,8-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123646
CAR647,2023,Lexus,IS,IS 350,48500,12500,Infrared,Circuit Red Leather,Gasoline,8-Speed Auto,RWD,3.5L V6,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123647
CAR648,2023,Lexus,IS,IS 350 F Sport,52500,8500,Ultrasonic Blue,Black Leather,Gasoline,8-Speed Auto,AWD,3.5L V6,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123648
CAR649,2023,Lexus,IS,IS 500 F Sport,62500,4500,Incognito,Rioja Red Leather,Gasoline,8-Speed Auto,RWD,5.0L V8,Lexus of Las Vegas,Las Vegas,NV,89126,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123649
CAR650,2022,Lexus,LS,LS 500,82500,14500,Liquid Platinum,Black Semi-Aniline,Gasoline,10-Speed Auto,RWD,3.5L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123650
CAR651,2023,Lexus,LS,LS 500 AWD,92500,8500,Caviar,Hazel Semi-Aniline,Gasoline,10-Speed Auto,AWD,3.5L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123651
CAR652,2023,Lexus,LS,LS 500h,98500,5200,Sonic Iridium,White Semi-Aniline,Hybrid,CVT,AWD,3.5L V6 Hybrid,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123652
CAR653,2023,Lexus,LS,LS 500 F Sport,102500,3500,Ultra White,Black Leather,Gasoline,10-Speed Auto,AWD,3.5L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123653
CAR654,2023,Lexus,NX,NX 250,42500,12500,Eminent White,Black NuLuxe,Gasoline,8-Speed Auto,FWD,2.5L 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123654
CAR655,2023,Lexus,NX,NX 350,48500,9500,Obsidian,Glazed Caramel Leather,Gasoline,8-Speed Auto,AWD,2.4L Turbo 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123655
CAR656,2023,Lexus,NX,NX 350h,52500,7200,Sonic Titanium,Black Leather,Hybrid,CVT,AWD,2.5L 4-Cylinder Hybrid,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123656
CAR657,2023,Lexus,NX,NX 450h+,58500,4800,Grecian Water,Rioja Red Leather,Plug-In Hybrid,CVT,AWD,2.5L 4-Cylinder PHEV,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123657
CAR658,2023,Lexus,NX,NX 350 F Sport,55500,6200,Infrared,Black/Red Leather,Gasoline,8-Speed Auto,AWD,2.4L Turbo 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123658
CAR659,2023,Lexus,RX,RX 350,52500,10500,Nori Green Pearl,Palomino Leather,Gasoline,8-Speed Auto,FWD,2.4L Turbo 4-Cylinder,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123659
CAR660,2023,Lexus,RX,RX 350h,58500,7500,Atomic Silver,Black Leather,Hybrid,CVT,AWD,2.5L 4-Cylinder Hybrid,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123660
CAR661,2023,Lexus,RX,RX 450h+,68500,5200,Copper Crest,Hazel Leather,Plug-In Hybrid,CVT,AWD,2.5L 4-Cylinder PHEV,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123661
CAR662,2023,Lexus,RX,RX 500h F Sport,72500,3800,Sonic Chrome,Circuit Red Leather,Hybrid,6-Speed Auto,AWD,2.4L Turbo Hybrid,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123662
CAR663,2023,Lexus,GX,GX 460,62500,9500,Pearl White,Ecru Leather,Gasoline,6-Speed Auto,4WD,4.6L V8,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123663
CAR664,2023,Lexus,GX,GX 460 Premium,68500,6200,Nightfall Mica,Black Leather,Gasoline,6-Speed Auto,4WD,4.6L V8,Lexus of Las Vegas,Las Vegas,NV,89126,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123664
CAR665,2023,Lexus,GX,GX 460 Luxury,72500,4500,Nebula Gray Pearl,Dark Auburn Leather,Gasoline,6-Speed Auto,4WD,4.6L V8,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123665
CAR666,2023,Lexus,LX,LX 600,92500,7500,Nori Green Pearl,Black Semi-Aniline,Gasoline,10-Speed Auto,4WD,3.4L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123666
CAR667,2023,Lexus,LX,LX 600 Premium,102500,5200,Caviar,Palomino Semi-Aniline,Gasoline,10-Speed Auto,4WD,3.4L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123667
CAR668,2023,Lexus,LX,LX 600 F Sport,108500,3500,Ultra White,Circuit Red,Gasoline,10-Speed Auto,4WD,3.4L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123668
CAR669,2023,Lexus,LX,LX 600 Ultra Luxury,128500,2200,Sonic Titanium,Hazel/Dark Auburn,Gasoline,10-Speed Auto,4WD,3.4L Twin-Turbo V6,Lexus of Las Vegas,Las Vegas,NV,89126,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123669
CAR670,2022,Acura,TLX,Base,42500,18500,Platinum White,Ebony Leather,Gasoline,10-Speed Auto,FWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123670
CAR671,2023,Acura,TLX,Technology,48500,12500,Apex Blue,Ebony Leather,Gasoline,10-Speed Auto,FWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123671
CAR672,2023,Acura,TLX,A-Spec,52500,8500,Performance Red,Red Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123672
CAR673,2023,Acura,TLX,Advance,55500,5800,Tiger Eye Pearl,Espresso Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123673
CAR674,2023,Acura,TLX,Type S,58500,4200,Gotham Gray,Red Leather,Gasoline,10-Speed Auto,AWD,3.0L Turbo V6,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123674
CAR675,2023,Acura,TLX,Type S PMC Edition,62500,2800,Long Beach Blue,Orchid Leather,Gasoline,10-Speed Auto,AWD,3.0L Turbo V6,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123675
CAR676,2022,Acura,MDX,Base,48500,16500,Majestic Black,Ebony Leather,Gasoline,10-Speed Auto,FWD,3.5L V6,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123676
CAR677,2023,Acura,MDX,Technology,55500,10500,Liquid Carbon,Ebony Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123677
CAR678,2023,Acura,MDX,A-Spec,62500,7200,Performance Red,Red Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123678
CAR679,2023,Acura,MDX,Advance,68500,4800,Platinum White,Espresso Leather,Gasoline,10-Speed Auto,AWD,3.5L V6,Acura of Las Vegas,Las Vegas,NV,89127,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123679
CAR680,2023,Acura,MDX,Type S,72500,3500,Gotham Gray,Red Leather,Gasoline,10-Speed Auto,AWD,3.0L Turbo V6,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123680
CAR681,2023,Acura,MDX,Type S Advance,78500,2200,Tiger Eye Pearl,Orchid Leather,Gasoline,10-Speed Auto,AWD,3.0L Turbo V6,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123681
CAR682,2023,Acura,RDX,Base,42500,14500,Majestic Black,Ebony Leather,Gasoline,10-Speed Auto,FWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123682
CAR683,2023,Acura,RDX,Technology,48500,10200,Platinum White,Parchment Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123683
CAR684,2023,Acura,RDX,A-Spec,52500,7500,Apex Blue,Red Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123684
CAR685,2023,Acura,RDX,Advance,55500,4800,Liquid Carbon,Espresso Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123685
CAR686,2023,Acura,RDX,PMC Edition,58500,3200,Long Beach Blue,Orchid Leather,Gasoline,10-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123686
CAR687,2023,Acura,Integra,Base,32500,12500,Platinum White,Ebony Cloth,Gasoline,CVT,FWD,1.5L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123687
CAR688,2023,Acura,Integra,A-Spec,38500,8500,Liquid Carbon,Red Leather,Gasoline,6-Speed Manual,FWD,1.5L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123688
CAR689,2023,Acura,Integra,A-Spec Tech,42500,5800,Performance Red,Red Leather,Gasoline,CVT,FWD,1.5L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123689
CAR690,2023,Acura,Integra,Type S,52500,2800,Indy Yellow Pearl,Black Ultrasuede,Gasoline,6-Speed Manual,FWD,2.0L Turbo 4-Cylinder,Acura of Las Vegas,Las Vegas,NV,89127,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123690
CAR691,2022,Infiniti,Q50,Luxe,42500,18500,Slate Gray,Graphite Leather,Gasoline,7-Speed Auto,RWD,3.0L Twin-Turbo V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123691
CAR692,2023,Infiniti,Q50,Sensory,48500,12500,Black Obsidian,Stone Leather,Gasoline,7-Speed Auto,AWD,3.0L Twin-Turbo V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123692
CAR693,2023,Infiniti,Q50,Red Sport 400,55500,8500,Dynamic Sunstone Red,Red Leather,Gasoline,7-Speed Auto,AWD,3.0L Twin-Turbo V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123693
CAR694,2022,Infiniti,QX50,Luxe,42500,16500,Majestic White,Graphite Leather,Gasoline,CVT,FWD,2.0L Turbo 4-Cylinder,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123694
CAR695,2023,Infiniti,QX50,Essential,48500,10500,Grand Blue,Wheat Leather,Gasoline,CVT,AWD,2.0L Turbo 4-Cylinder,Infiniti of Las Vegas,Las Vegas,NV,89128,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123695
CAR696,2023,Infiniti,QX50,Sensory,52500,7200,Hermosa Blue,Stone Leather,Gasoline,CVT,AWD,2.0L Turbo 4-Cylinder,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123696
CAR697,2023,Infiniti,QX50,Autograph,58500,4500,Black Obsidian,Monaco Red,Gasoline,CVT,AWD,2.0L Turbo 4-Cylinder,Infiniti of Las Vegas,Las Vegas,NV,89128,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123697
CAR698,2022,Infiniti,QX60,Pure,48500,14500,Moonstone White,Graphite Leather,Gasoline,9-Speed Auto,FWD,3.5L V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123698
CAR699,2023,Infiniti,QX60,Luxe,55500,9500,Mineral Black,Wheat Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123699
CAR700,2023,Infiniti,QX60,Sensory,62500,6200,Grand Blue,Saddle Brown,Gasoline,9-Speed Auto,AWD,3.5L V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123700
CAR701,2023,Infiniti,QX60,Autograph,68500,3800,Moonbow Blue,Black Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Infiniti of Las Vegas,Las Vegas,NV,89128,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123701
CAR702,2023,Infiniti,QX80,Luxe,72500,9500,Hermosa Blue,Wheat Leather,Gasoline,7-Speed Auto,4WD,5.6L V8,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123702
CAR703,2023,Infiniti,QX80,Premium Select,78500,6500,Black Obsidian,Stone Leather,Gasoline,7-Speed Auto,4WD,5.6L V8,Infiniti of Las Vegas,Las Vegas,NV,89128,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123703
CAR704,2023,Infiniti,QX80,Sensory,85500,4200,Moonstone White,Saddle Brown,Gasoline,7-Speed Auto,4WD,5.6L V8,Infiniti of Las Vegas,Las Vegas,NV,89128,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123704
CAR705,2022,Genesis,G70,2.0T,42500,18500,Uyuni White,Black Leather,Gasoline,8-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123705
CAR706,2023,Genesis,G70,2.0T AWD,48500,12500,Siberian Ice,Red Leather,Gasoline,8-Speed Auto,AWD,2.0L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123706
CAR707,2023,Genesis,G70,3.3T,55500,8500,Havana Red,Black Leather,Gasoline,8-Speed Auto,RWD,3.3L Twin-Turbo V6,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123707
CAR708,2023,Genesis,G70,3.3T AWD,58500,5800,Adriatic Blue,Ultramarine Blue,Gasoline,8-Speed Auto,AWD,3.3L Twin-Turbo V6,Genesis of Las Vegas,Las Vegas,NV,89129,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123708
CAR709,2022,Genesis,G80,2.5T,52500,16500,Uyuni White,Beige Leather,Gasoline,8-Speed Auto,RWD,2.5L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123709
CAR710,2023,Genesis,G80,2.5T AWD,58500,10500,Capri Blue,Dark Green,Gasoline,8-Speed Auto,AWD,2.5L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123710
CAR711,2023,Genesis,G80,3.5T AWD,68500,6500,Vik Black,Beige Leather,Gasoline,8-Speed Auto,AWD,3.5L Twin-Turbo V6,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123711
CAR712,2023,Genesis,G80,Electrified,78500,4200,Matira Blue,Ultramarine Blue,Electric,Single-Speed,AWD,Dual Motor,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123712
CAR713,2023,Genesis,G90,3.5T,92500,7500,Cardiff Green,Beige Nappa,Gasoline,8-Speed Auto,AWD,3.5L Twin-Turbo V6,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123713
CAR714,2023,Genesis,G90,3.5T E-Supercharger,108500,4500,Uyuni White,Forest Green Nappa,Gasoline,8-Speed Auto,AWD,3.5L Twin-Turbo V6 Hybrid,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123714
CAR715,2023,Genesis,GV70,2.5T,48500,12500,Vik Black,Black Leather,Gasoline,8-Speed DCT,RWD,2.5L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123715
CAR716,2023,Genesis,GV70,2.5T AWD,52500,9500,Siberian Ice,Ultramarine Blue,Gasoline,8-Speed DCT,AWD,2.5L Turbo 4-Cylinder,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123716
CAR717,2023,Genesis,GV70,3.5T AWD,62500,6200,Havana Red,Black Leather,Gasoline,8-Speed DCT,AWD,3.5L Twin-Turbo V6,Genesis of Las Vegas,Las Vegas,NV,89129,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123717
CAR718,2023,Genesis,GV70,Electrified,68500,4500,Capri Blue,Dark Green Leather,Electric,Single-Speed,AWD,Dual Motor,Genesis of Las Vegas,Las Vegas,NV,89129,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123718
