product_id,name,brand,category,subcategory,description,price,size,color,ingredients,rating,review_count,image_url,product_url,in_stock,is_bestseller,is_new,is_sale,sale_price,clean_beauty
SPH0428,Contour Palette,Kosas,Face,Contour,Kosas Multi-shade contour palette. Dermatologist tested.,25.99,Standard Size,,"Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Dimethicone, Green Tea Extract, Shea Butter, Vitamin E",3.4,447,https://sephora.com/images/SPH0428.jpg,https://sephora.com/product/SPH0428,1,0,0,1,21.64,1
SPH0429,Contour Stick,ONE/SIZE by Patrick Starrr,Face,Contour,ONE/SIZE by Patrick Starrr Blendable contour stick. Cruelty-free and vegan.,39.94,Standard Size,,"Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Water, Chamomile Extract, Aloe Vera, Argan Oil",4.3,3187,https://sephora.com/images/SPH0429.jpg,https://sephora.com/product/SPH0429,1,1,0,0,,1
SPH0430,Contour Powder,Westman Atelier,Face,Contour,Westman Atelier Sculpting contour powder. A cult favorite.,70.01,Standard Size,,"Sodium Hyaluronate, Phenoxyethanol, Tocopherol, Water, Aloe Vera, Argan Oil, Squalane",3.3,1357,https://sephora.com/images/SPH0430.jpg,https://sephora.com/product/SPH0430,1,0,0,1,54.07,1
SPH0431,Pore-Minimizing Primer,Saie,Face,Primer,Saie Smoothing pore-blurring primer. Award-winning formula.,30.62,Standard Size,,"Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Cyclopentasiloxane, Vitamin E, Argan Oil, Coconut Oil",4.7,10721,https://sephora.com/images/SPH0431.jpg,https://sephora.com/product/SPH0431,1,0,0,0,,1
SPH0432,Hydrating Primer,Chanel,Face,Primer,Chanel Moisturizing makeup primer. Loved by beauty enthusiasts.,39.41,Standard Size,,"Sodium Hyaluronate, Water, Tocopherol, Dimethicone, Fragrance, Polyethylene, Jojoba Oil, Aloe Vera",4.5,1707,https://sephora.com/images/SPH0432.jpg,https://sephora.com/product/SPH0432,1,0,0,1,28.31,0
SPH0433,Mattifying Primer,Saie,Face,Primer,Saie Oil-control primer. Loved by beauty enthusiasts.,37.97,Standard Size,,"Phenoxyethanol, Water, Cyclopentasiloxane, Tocopherol, Shea Butter, Aloe Vera, Green Tea Extract",4.2,6429,https://sephora.com/images/SPH0433.jpg,https://sephora.com/product/SPH0433,1,0,0,0,,1
SPH0434,Illuminating Primer,Natasha Denona,Face,Primer,Natasha Denona Glow-boosting primer. Award-winning formula.,47.96,Standard Size,,"Glycerin, Water, Cyclopentasiloxane, Tocopherol, Parabens, Polyethylene, Shea Butter, Green Tea Extract",4.3,6265,https://sephora.com/images/SPH0434.jpg,https://sephora.com/product/SPH0434,1,0,0,0,,0
SPH0435,Color-Correcting Primer,Rose Inc,Face,Primer,Rose Inc Tone-evening primer. Dermatologist tested.,36.96,Standard Size,,"Water, Cyclopentasiloxane, Glycerin, Phenoxyethanol, Aloe Vera, Shea Butter, Squalane",4.8,5268,https://sephora.com/images/SPH0435.jpg,https://sephora.com/product/SPH0435,1,0,0,0,,1
SPH0436,Matte Setting Spray,Chanel,Face,Setting Spray,Chanel Long-wear matte finish spray. Loved by beauty enthusiasts.,89.86,Standard Size,,"Cyclopentasiloxane, Phenoxyethanol, Water, Glycerin, Talc, Silicones, Vitamin E, Aloe Vera",4.3,4005,https://sephora.com/images/SPH0436.jpg,https://sephora.com/product/SPH0436,1,0,0,0,,0
SPH0437,Dewy Setting Spray,Charlotte Tilbury,Face,Setting Spray,Charlotte Tilbury Hydrating glow spray. Dermatologist tested.,29.06,Standard Size,,"Tocopherol, Sodium Hyaluronate, Water, Cyclopentasiloxane, Talc, Fragrance, Chamomile Extract, Rosehip Oil",4.1,8511,https://sephora.com/images/SPH0437.jpg,https://sephora.com/product/SPH0437,1,0,1,1,20.76,0
SPH0438,All-Day Setting Spray,Natasha Denona,Face,Setting Spray,Natasha Denona 24-hour makeup lock spray. Cruelty-free and vegan.,127.43,Standard Size,,"Dimethicone, Water, Glycerin, Cyclopentasiloxane, Fragrance, Mineral Oil, Coconut Oil, Vitamin E",4.4,703,https://sephora.com/images/SPH0438.jpg,https://sephora.com/product/SPH0438,0,0,0,0,,0
SPH0439,Neutral Eyeshadow Palette - Warm,Benefit Cosmetics,Eyes,Eyeshadow Palette,Benefit Cosmetics Everyday neutral shades palette. Cruelty-free and vegan.,48.3,Pro,Warm,"Dimethicone, Water, Phenoxyethanol, Cyclopentasiloxane, Polyethylene, Talc, Argan Oil, Aloe Vera",4.0,6886,https://sephora.com/images/SPH0439.jpg,https://sephora.com/product/SPH0439,1,0,0,0,,0
SPH0440,Smoky Eyeshadow Palette - Warm,Kosas,Eyes,Eyeshadow Palette,Kosas Dramatic smoky shades palette. Cruelty-free and vegan.,45.33,Pro,Warm,"Dimethicone, Phenoxyethanol, Sodium Hyaluronate, Cyclopentasiloxane, Aloe Vera, Squalane, Jojoba Oil",4.1,1052,https://sephora.com/images/SPH0440.jpg,https://sephora.com/product/SPH0440,0,0,0,0,,1
SPH0441,Colorful Eyeshadow Palette - Smoky,Benefit Cosmetics,Eyes,Eyeshadow Palette,Benefit Cosmetics Vibrant multi-color palette. Cruelty-free and vegan.,32.1,Standard,Smoky,"Cyclopentasiloxane, Water, Dimethicone, Phenoxyethanol, Polyethylene, Synthetic Colors, Chamomile Extract, Squalane",4.1,5338,https://sephora.com/images/SPH0441.jpg,https://sephora.com/product/SPH0441,1,0,1,0,,0
SPH0442,Mini Eyeshadow Palette - Neutral,Danessa Myricks Beauty,Eyes,Eyeshadow Palette,Danessa Myricks Beauty Travel-size eyeshadow palette. Loved by beauty enthusiasts.,42.58,Standard,Neutral,"Water, Tocopherol, Phenoxyethanol, Cyclopentasiloxane, Fragrance, Silicones, Rosehip Oil, Argan Oil",4.4,1823,https://sephora.com/images/SPH0442.jpg,https://sephora.com/product/SPH0442,1,0,0,0,,0
SPH0443,Quad Eyeshadow - Cool,NARS,Eyes,Eyeshadow Palette,NARS 4-pan eyeshadow quad. Loved by beauty enthusiasts.,59.23,Mini,Cool,"Glycerin, Phenoxyethanol, Cyclopentasiloxane, Tocopherol, Synthetic Colors, Parabens, Argan Oil, Green Tea Extract",4.4,8426,https://sephora.com/images/SPH0443.jpg,https://sephora.com/product/SPH0443,1,1,0,1,50.3,0
SPH0444,Shimmer Eyeshadow - Smoky,Dior Beauty,Eyes,Eyeshadow Single,Dior Beauty High-pigment shimmer shadow. Cruelty-free and vegan.,40.47,Standard Size,Smoky,"Sodium Hyaluronate, Glycerin, Dimethicone, Cyclopentasiloxane, Mineral Oil, Silicones, Chamomile Extract, Coconut Oil",4.1,8382,https://sephora.com/images/SPH0444.jpg,https://sephora.com/product/SPH0444,1,0,1,0,,0
SPH0445,Matte Eyeshadow - Cool,Tower 28,Eyes,Eyeshadow Single,Tower 28 Velvety matte eyeshadow. Dermatologist tested.,23.53,Standard Size,Cool,"Phenoxyethanol, Water, Glycerin, Sodium Hyaluronate, Vitamin E, Jojoba Oil, Green Tea Extract",4.5,5871,https://sephora.com/images/SPH0445.jpg,https://sephora.com/product/SPH0445,1,0,0,0,,1
SPH0446,Glitter Eyeshadow - Warm,Rare Beauty,Eyes,Eyeshadow Single,Rare Beauty Sparkly glitter shadow. Loved by beauty enthusiasts.,26.84,Standard Size,Warm,"Dimethicone, Sodium Hyaluronate, Cyclopentasiloxane, Water, Aloe Vera, Vitamin E, Coconut Oil",4.2,7458,https://sephora.com/images/SPH0446.jpg,https://sephora.com/product/SPH0446,1,0,0,0,,1
SPH0447,Cream Eyeshadow - Rose Gold,Armani Beauty,Eyes,Eyeshadow Single,Armani Beauty Long-wearing cream shadow. Dermatologist tested.,45.06,Standard Size,Rose Gold,"Water, Glycerin, Phenoxyethanol, Sodium Hyaluronate, Parabens, Fragrance, Shea Butter, Aloe Vera",4.7,597,https://sephora.com/images/SPH0447.jpg,https://sephora.com/product/SPH0447,1,0,0,0,,0
SPH0448,Volumizing Mascara - Brown,MAC,Eyes,Mascara,MAC Dramatic volume mascara. Loved by beauty enthusiasts.,38.48,0.27 oz / 8 mL,Brown,"Cyclopentasiloxane, Tocopherol, Dimethicone, Water, Parabens, Silicones, Coconut Oil, Aloe Vera",4.4,12791,https://sephora.com/images/SPH0448.jpg,https://sephora.com/product/SPH0448,1,0,0,1,32.24,0
SPH0449,Lengthening Mascara - Black-Brown,Kosas,Eyes,Mascara,Kosas Lash-extending mascara. Award-winning formula.,22.21,0.3 oz / 9 mL,Black-Brown,"Water, Tocopherol, Glycerin, Cyclopentasiloxane, Squalane, Green Tea Extract, Vitamin E",4.0,391,https://sephora.com/images/SPH0449.jpg,https://sephora.com/product/SPH0449,1,0,1,0,,1
SPH0450,Waterproof Mascara - Black-Brown,Dior Beauty,Eyes,Mascara,Dior Beauty Smudge-proof waterproof mascara. Award-winning formula.,46.68,0.3 oz / 9 mL,Black-Brown,"Glycerin, Tocopherol, Phenoxyethanol, Sodium Hyaluronate, Parabens, Mineral Oil, Shea Butter, Argan Oil",4.1,5176,https://sephora.com/images/SPH0450.jpg,https://sephora.com/product/SPH0450,1,0,0,1,33.1,0
SPH0451,Tubing Mascara - Black,LYS Beauty,Eyes,Mascara,LYS Beauty Buildable tubing formula mascara. A cult favorite.,19.15,0.3 oz / 9 mL,Black,"Water, Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Green Tea Extract, Coconut Oil, Shea Butter",4.3,9420,https://sephora.com/images/SPH0451.jpg,https://sephora.com/product/SPH0451,1,0,0,0,,1
SPH0452,Curling Mascara - Black-Brown,MAKEUP BY MARIO,Eyes,Mascara,MAKEUP BY MARIO Lash-lifting curling mascara. Loved by beauty enthusiasts.,52.49,0.27 oz / 8 mL,Black-Brown,"Glycerin, Phenoxyethanol, Tocopherol, Dimethicone, Fragrance, Synthetic Colors, Argan Oil, Jojoba Oil",4.4,7196,https://sephora.com/images/SPH0452.jpg,https://sephora.com/product/SPH0452,1,0,0,0,,0
SPH0453,Liquid Eyeliner - Black,MAKEUP BY MARIO,Eyes,Eyeliner,MAKEUP BY MARIO Precision liquid eyeliner. Dermatologist tested.,27.02,Standard Size,Black,"Phenoxyethanol, Glycerin, Tocopherol, Water, Silicones, Polyethylene, Green Tea Extract, Squalane",4.4,5721,https://sephora.com/images/SPH0453.jpg,https://sephora.com/product/SPH0453,0,1,0,0,,0
SPH0454,Pencil Eyeliner - Burgundy,Caliray,Eyes,Eyeliner,Caliray Creamy pencil eyeliner. Award-winning formula.,20.98,Standard Size,Burgundy,"Water, Sodium Hyaluronate, Tocopherol, Glycerin, Chamomile Extract, Vitamin E, Squalane",3.4,9770,https://sephora.com/images/SPH0454.jpg,https://sephora.com/product/SPH0454,1,0,0,0,,1
SPH0455,Gel Eyeliner - Brown,Caliray,Eyes,Eyeliner,Caliray Long-lasting gel eyeliner. Dermatologist tested.,32.02,Standard Size,Brown,"Dimethicone, Water, Glycerin, Tocopherol, Squalane, Argan Oil, Green Tea Extract",4.8,12718,https://sephora.com/images/SPH0455.jpg,https://sephora.com/product/SPH0455,1,0,0,0,,1
SPH0456,Felt-Tip Eyeliner - Burgundy,Lancome,Eyes,Eyeliner,Lancome Easy-glide felt tip liner. Award-winning formula.,42.08,Standard Size,Burgundy,"Phenoxyethanol, Water, Tocopherol, Sodium Hyaluronate, Synthetic Colors, Parabens, Vitamin E, Argan Oil",3.9,697,https://sephora.com/images/SPH0456.jpg,https://sephora.com/product/SPH0456,1,0,1,0,,0
SPH0457,Waterproof Eyeliner - Green,Benefit Cosmetics,Eyes,Eyeliner,Benefit Cosmetics Smudge-proof waterproof liner. A cult favorite.,32.36,Standard Size,Green,"Phenoxyethanol, Water, Cyclopentasiloxane, Tocopherol, Parabens, Silicones, Green Tea Extract, Rosehip Oil",4.8,11774,https://sephora.com/images/SPH0457.jpg,https://sephora.com/product/SPH0457,1,0,0,0,,0
SPH0458,Brow Pencil - Soft Brown,Ami Cole,Eyes,Eyebrow,Ami Cole Micro-tip brow pencil. Award-winning formula.,29.75,Standard Size,Soft Brown,"Water, Phenoxyethanol, Dimethicone, Cyclopentasiloxane, Shea Butter, Vitamin E, Green Tea Extract",4.4,10142,https://sephora.com/images/SPH0458.jpg,https://sephora.com/product/SPH0458,1,0,0,0,,1
SPH0459,Brow Gel - Black,YSL Beauty,Eyes,Eyebrow,YSL Beauty Tinted brow styling gel. A cult favorite.,53.47,Standard Size,Black,"Sodium Hyaluronate, Water, Phenoxyethanol, Tocopherol, Parabens, Polyethylene, Aloe Vera, Shea Butter",4.3,11229,https://sephora.com/images/SPH0459.jpg,https://sephora.com/product/SPH0459,1,0,1,0,,0
SPH0460,Brow Pomade - Blonde,YSL Beauty,Eyes,Eyebrow,YSL Beauty Sculpting brow pomade. A cult favorite.,56.66,Standard Size,Blonde,"Cyclopentasiloxane, Sodium Hyaluronate, Phenoxyethanol, Tocopherol, Mineral Oil, Parabens, Argan Oil, Vitamin E",4.2,13970,https://sephora.com/images/SPH0460.jpg,https://sephora.com/product/SPH0460,1,0,0,0,,0
SPH0461,Brow Powder - Blonde,Dior Beauty,Eyes,Eyebrow,Dior Beauty Natural-look brow powder. Cruelty-free and vegan.,45.41,Standard Size,Blonde,"Tocopherol, Glycerin, Cyclopentasiloxane, Water, Parabens, Mineral Oil, Coconut Oil, Aloe Vera",3.8,9048,https://sephora.com/images/SPH0461.jpg,https://sephora.com/product/SPH0461,1,0,0,0,,0
SPH0462,Brow Pen - Black,ILIA,Eyes,Eyebrow,ILIA Hair-stroke brow pen. Award-winning formula.,30.66,Standard Size,Black,"Glycerin, Cyclopentasiloxane, Dimethicone, Tocopherol, Argan Oil, Vitamin E, Coconut Oil",3.4,5347,https://sephora.com/images/SPH0462.jpg,https://sephora.com/product/SPH0462,1,0,1,1,25.95,1
SPH0463,Eyeshadow Primer,Clinique,Eyes,Eye Primer,Clinique Crease-proof eyeshadow base. Dermatologist tested.,41.8,Standard Size,,"Water, Phenoxyethanol, Glycerin, Cyclopentasiloxane, Polyethylene, Synthetic Colors, Coconut Oil, Shea Butter",3.4,5494,https://sephora.com/images/SPH0463.jpg,https://sephora.com/product/SPH0463,1,0,0,0,,0
SPH0464,Glitter Primer,Natasha Denona,Eyes,Eye Primer,Natasha Denona Sparkle-boosting glitter base. Loved by beauty enthusiasts.,28.69,Standard Size,,"Cyclopentasiloxane, Tocopherol, Phenoxyethanol, Dimethicone, Fragrance, Parabens, Vitamin E, Coconut Oil",4.5,1425,https://sephora.com/images/SPH0464.jpg,https://sephora.com/product/SPH0464,1,0,0,0,,0
SPH0465,Natural Lashes,RMS Beauty,Eyes,False Lashes,RMS Beauty Everyday natural false lashes. Loved by beauty enthusiasts.,37.78,Standard Size,,"Glycerin, Sodium Hyaluronate, Tocopherol, Water, Vitamin E, Shea Butter, Squalane",4.9,10908,https://sephora.com/images/SPH0465.jpg,https://sephora.com/product/SPH0465,1,0,1,0,,1
SPH0466,Dramatic Lashes,RMS Beauty,Eyes,False Lashes,RMS Beauty Statement false lashes. Dermatologist tested.,33.74,Standard Size,,"Phenoxyethanol, Dimethicone, Sodium Hyaluronate, Glycerin, Jojoba Oil, Green Tea Extract, Vitamin E",3.5,12213,https://sephora.com/images/SPH0466.jpg,https://sephora.com/product/SPH0466,1,0,0,0,,1
SPH0467,Magnetic Lashes,Milk Makeup,Eyes,False Lashes,Milk Makeup Easy-apply magnetic lashes. Dermatologist tested.,41.91,Standard Size,,"Cyclopentasiloxane, Glycerin, Tocopherol, Phenoxyethanol, Vitamin E, Chamomile Extract, Argan Oil",3.1,10145,https://sephora.com/images/SPH0467.jpg,https://sephora.com/product/SPH0467,1,0,0,1,29.55,1
SPH0468,Matte Lipstick - Coral,Fenty Beauty,Lips,Lipstick,Fenty Beauty Long-wearing matte lipstick. Cruelty-free and vegan.,39.48,0.12 oz / 3.5 g,Coral,"Tocopherol, Phenoxyethanol, Sodium Hyaluronate, Water, Synthetic Colors, Parabens, Shea Butter, Argan Oil",3.9,1270,https://sephora.com/images/SPH0468.jpg,https://sephora.com/product/SPH0468,1,0,0,0,,0
SPH0469,Satin Lipstick - Plum,Merit,Lips,Lipstick,Merit Creamy satin-finish lipstick. A cult favorite.,33.93,0.14 oz / 4 g,Plum,"Sodium Hyaluronate, Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Chamomile Extract, Aloe Vera, Green Tea Extract",4.1,7173,https://sephora.com/images/SPH0469.jpg,https://sephora.com/product/SPH0469,1,0,0,1,28.55,1
SPH0470,Sheer Lipstick - Wine,ILIA,Lips,Lipstick,ILIA Buildable sheer lipstick. Dermatologist tested.,44.01,0.12 oz / 3.5 g,Wine,"Sodium Hyaluronate, Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Shea Butter, Jojoba Oil, Coconut Oil",4.1,1271,https://sephora.com/images/SPH0470.jpg,https://sephora.com/product/SPH0470,1,0,0,0,,1
SPH0471,Cream Lipstick - Brown,Laura Mercier,Lips,Lipstick,Laura Mercier Moisturizing cream lipstick. Cruelty-free and vegan.,46.22,0.12 oz / 3.5 g,Brown,"Cyclopentasiloxane, Sodium Hyaluronate, Glycerin, Water, Polyethylene, Silicones, Chamomile Extract, Coconut Oil",3.5,14312,https://sephora.com/images/SPH0471.jpg,https://sephora.com/product/SPH0471,1,0,0,0,,0
SPH0472,Matte Liquid Lipstick - Berry,Saie,Lips,Liquid Lipstick,Saie Transfer-proof liquid matte. Award-winning formula.,22.72,0.14 oz / 4 g,Berry,"Dimethicone, Glycerin, Water, Phenoxyethanol, Rosehip Oil, Coconut Oil, Chamomile Extract",4.9,12873,https://sephora.com/images/SPH0472.jpg,https://sephora.com/product/SPH0472,1,0,0,0,,1
SPH0473,Velvet Liquid Lipstick - Orange,Benefit Cosmetics,Lips,Liquid Lipstick,Benefit Cosmetics Soft-matte liquid color. Cruelty-free and vegan.,25.47,0.1 oz / 3 g,Orange,"Cyclopentasiloxane, Phenoxyethanol, Tocopherol, Dimethicone, Talc, Polyethylene, Rosehip Oil, Vitamin E",4.1,8952,https://sephora.com/images/SPH0473.jpg,https://sephora.com/product/SPH0473,1,0,1,0,,0
SPH0474,Glossy Liquid Lipstick - Orange,LYS Beauty,Lips,Liquid Lipstick,LYS Beauty High-shine liquid lip. A cult favorite.,12.83,0.14 oz / 4 g,Orange,"Phenoxyethanol, Glycerin, Sodium Hyaluronate, Cyclopentasiloxane, Coconut Oil, Argan Oil, Squalane",4.6,13083,https://sephora.com/images/SPH0474.jpg,https://sephora.com/product/SPH0474,1,0,0,0,,1
SPH0475,Clear Lip Gloss - Clear,Lawless,Lips,Lip Gloss,Lawless Crystal-clear high shine gloss. A cult favorite.,24.18,0.15 oz / 4.5 mL,Clear,"Sodium Hyaluronate, Dimethicone, Cyclopentasiloxane, Glycerin, Squalane, Aloe Vera, Green Tea Extract",4.0,10897,https://sephora.com/images/SPH0475.jpg,https://sephora.com/product/SPH0475,1,0,0,0,,1
SPH0476,Tinted Lip Gloss - Shimmer,Too Faced,Lips,Lip Gloss,Too Faced Sheer color lip gloss. Dermatologist tested.,47.67,0.2 oz / 6 mL,Shimmer,"Tocopherol, Sodium Hyaluronate, Phenoxyethanol, Glycerin, Polyethylene, Parabens, Rosehip Oil, Argan Oil",4.2,3940,https://sephora.com/images/SPH0476.jpg,https://sephora.com/product/SPH0476,1,0,0,0,,0
SPH0477,Plumping Lip Gloss - Red,Tarte,Lips,Lip Gloss,Tarte Volumizing plumping gloss. A cult favorite.,37.06,0.2 oz / 6 mL,Red,"Water, Phenoxyethanol, Glycerin, Tocopherol, Aloe Vera, Rosehip Oil, Green Tea Extract",4.1,5890,https://sephora.com/images/SPH0477.jpg,https://sephora.com/product/SPH0477,1,0,0,0,,1
SPH0478,Shimmer Lip Gloss - Clear,Armani Beauty,Lips,Lip Gloss,Armani Beauty Sparkle-infused lip gloss. Loved by beauty enthusiasts.,67.24,0.15 oz / 4.5 mL,Clear,"Glycerin, Dimethicone, Sodium Hyaluronate, Water, Parabens, Silicones, Argan Oil, Green Tea Extract",3.7,9267,https://sephora.com/images/SPH0478.jpg,https://sephora.com/product/SPH0478,1,0,0,0,,0
SPH0479,Lip Liner Pencil,Tower 28,Lips,Lip Liner,Tower 28 Precision lip liner. Cruelty-free and vegan.,17.26,Standard Size,,"Tocopherol, Water, Sodium Hyaluronate, Dimethicone, Aloe Vera, Chamomile Extract, Shea Butter",3.7,12473,https://sephora.com/images/SPH0479.jpg,https://sephora.com/product/SPH0479,1,0,0,0,,1
SPH0480,Clear Lip Liner,NARS,Lips,Lip Liner,NARS Universal lip primer. Award-winning formula.,35.54,Standard Size,,"Water, Sodium Hyaluronate, Phenoxyethanol, Dimethicone, Synthetic Colors, Silicones, Vitamin E, Chamomile Extract",3.8,14625,https://sephora.com/images/SPH0480.jpg,https://sephora.com/product/SPH0480,1,0,0,0,,0
SPH0481,Long-Wear Lip Liner,Charlotte Tilbury,Lips,Lip Liner,Charlotte Tilbury 24-hour wear lip liner. Loved by beauty enthusiasts.,51.24,Standard Size,,"Dimethicone, Tocopherol, Phenoxyethanol, Glycerin, Fragrance, Silicones, Vitamin E, Rosehip Oil",4.2,1768,https://sephora.com/images/SPH0481.jpg,https://sephora.com/product/SPH0481,1,1,0,0,,0
SPH0482,Tinted Lip Balm,MAC,Lips,Lip Balm,MAC Hydrating tinted balm. Cruelty-free and vegan.,23.13,Standard Size,,"Dimethicone, Sodium Hyaluronate, Phenoxyethanol, Cyclopentasiloxane, Fragrance, Silicones, Coconut Oil, Green Tea Extract",4.6,12107,https://sephora.com/images/SPH0482.jpg,https://sephora.com/product/SPH0482,1,0,0,0,,0
SPH0483,SPF Lip Balm,Rare Beauty,Lips,Lip Balm,Rare Beauty Protective lip balm with SPF. A cult favorite.,22.5,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Glycerin, Tocopherol, Shea Butter, Squalane, Argan Oil",4.5,1154,https://sephora.com/images/SPH0483.jpg,https://sephora.com/product/SPH0483,1,0,0,0,,1
SPH0484,Overnight Lip Mask,RMS Beauty,Lips,Lip Balm,RMS Beauty Intensive lip treatment. Cruelty-free and vegan.,31.58,Standard Size,,"Cyclopentasiloxane, Sodium Hyaluronate, Tocopherol, Glycerin, Shea Butter, Jojoba Oil, Green Tea Extract",4.2,7514,https://sephora.com/images/SPH0484.jpg,https://sephora.com/product/SPH0484,1,0,0,0,,1
SPH0485,Water Lip Stain,NARS,Lips,Lip Stain,NARS Long-lasting water stain. Award-winning formula.,41.81,Standard Size,,"Phenoxyethanol, Tocopherol, Water, Glycerin, Fragrance, Synthetic Colors, Chamomile Extract, Rosehip Oil",4.3,949,https://sephora.com/images/SPH0485.jpg,https://sephora.com/product/SPH0485,1,0,0,0,,0
SPH0486,Oil Lip Stain,Pat McGrath Labs,Lips,Lip Stain,Pat McGrath Labs Nourishing oil-infused stain. Cruelty-free and vegan.,74.97,Standard Size,,"Water, Tocopherol, Cyclopentasiloxane, Phenoxyethanol, Fragrance, Parabens, Aloe Vera, Argan Oil",3.9,9324,https://sephora.com/images/SPH0486.jpg,https://sephora.com/product/SPH0486,1,0,0,0,,0
SPH0487,Gel Cleanser,Urban Decay,Skincare,Cleanser,Urban Decay Gentle foaming gel cleanser. Dermatologist tested.,45.85,Standard Size,,"Tocopherol, Phenoxyethanol, Water, Cyclopentasiloxane, Fragrance, Talc, Green Tea Extract, Rosehip Oil",3.8,8738,https://sephora.com/images/SPH0487.jpg,https://sephora.com/product/SPH0487,0,0,0,0,,0
SPH0488,Oil Cleanser,ILIA,Skincare,Cleanser,ILIA Makeup-removing oil cleanser. A cult favorite.,41.93,Standard Size,,"Dimethicone, Water, Phenoxyethanol, Tocopherol, Chamomile Extract, Aloe Vera, Shea Butter",4.3,5794,https://sephora.com/images/SPH0488.jpg,https://sephora.com/product/SPH0488,0,1,0,0,,1
SPH0489,Micellar Water,RMS Beauty,Skincare,Cleanser,RMS Beauty No-rinse micellar cleanser. Cruelty-free and vegan.,41.92,Standard Size,,"Phenoxyethanol, Glycerin, Dimethicone, Tocopherol, Rosehip Oil, Coconut Oil, Shea Butter",4.1,718,https://sephora.com/images/SPH0489.jpg,https://sephora.com/product/SPH0489,1,0,0,0,,1
SPH0490,Cream Cleanser,YSL Beauty,Skincare,Cleanser,YSL Beauty Hydrating cream cleanser. Loved by beauty enthusiasts.,64.14,Standard Size,,"Phenoxyethanol, Tocopherol, Water, Glycerin, Synthetic Colors, Fragrance, Argan Oil, Aloe Vera",4.7,9168,https://sephora.com/images/SPH0490.jpg,https://sephora.com/product/SPH0490,1,0,0,1,46.82,0
SPH0491,Day Moisturizer,Chanel,Skincare,Moisturizer,Chanel Lightweight daily moisturizer. Loved by beauty enthusiasts.,84.31,1.7 oz / 50 mL,,"Dimethicone, Cyclopentasiloxane, Water, Glycerin, Talc, Polyethylene, Chamomile Extract, Jojoba Oil",4.4,10924,https://sephora.com/images/SPH0491.jpg,https://sephora.com/product/SPH0491,1,0,0,0,,0
SPH0492,Night Cream,MAKEUP BY MARIO,Skincare,Moisturizer,MAKEUP BY MARIO Restorative night cream. Cruelty-free and vegan.,36.67,1 oz / 30 mL,,"Tocopherol, Cyclopentasiloxane, Dimethicone, Sodium Hyaluronate, Polyethylene, Parabens, Shea Butter, Squalane",4.1,6958,https://sephora.com/images/SPH0492.jpg,https://sephora.com/product/SPH0492,1,0,0,0,,0
SPH0493,Gel Moisturizer,Caliray,Skincare,Moisturizer,Caliray Oil-free gel moisturizer. Award-winning formula.,26.68,1.7 oz / 50 mL,,"Tocopherol, Sodium Hyaluronate, Phenoxyethanol, Cyclopentasiloxane, Shea Butter, Vitamin E, Jojoba Oil",4.7,7444,https://sephora.com/images/SPH0493.jpg,https://sephora.com/product/SPH0493,1,0,0,1,20.67,1
SPH0494,Rich Cream,Rose Inc,Skincare,Moisturizer,Rose Inc Intensive rich moisturizer. Award-winning formula.,38.7,2.5 oz / 75 mL,,"Cyclopentasiloxane, Tocopherol, Glycerin, Water, Coconut Oil, Aloe Vera, Shea Butter",4.6,6492,https://sephora.com/images/SPH0494.jpg,https://sephora.com/product/SPH0494,1,0,0,0,,1
SPH0495,Vitamin C Serum,Kjaer Weis,Skincare,Serum,Kjaer Weis Brightening vitamin C serum. A cult favorite.,44.6,1.7 oz / 50 mL,,"Phenoxyethanol, Cyclopentasiloxane, Glycerin, Sodium Hyaluronate, Shea Butter, Aloe Vera, Green Tea Extract",4.2,3085,https://sephora.com/images/SPH0495.jpg,https://sephora.com/product/SPH0495,1,0,0,0,,1
SPH0496,Hyaluronic Acid Serum,Ami Cole,Skincare,Serum,Ami Cole Hydrating HA serum. Cruelty-free and vegan.,27.34,1.7 oz / 50 mL,,"Cyclopentasiloxane, Sodium Hyaluronate, Dimethicone, Phenoxyethanol, Coconut Oil, Chamomile Extract, Green Tea Extract",4.3,1196,https://sephora.com/images/SPH0496.jpg,https://sephora.com/product/SPH0496,1,0,0,0,,1
SPH0497,Retinol Serum,Rare Beauty,Skincare,Serum,Rare Beauty Anti-aging retinol serum. Cruelty-free and vegan.,29.22,1.7 oz / 50 mL,,"Glycerin, Cyclopentasiloxane, Tocopherol, Water, Shea Butter, Coconut Oil, Argan Oil",4.5,12060,https://sephora.com/images/SPH0497.jpg,https://sephora.com/product/SPH0497,1,1,0,0,,1
SPH0498,Niacinamide Serum,Kosas,Skincare,Serum,Kosas Pore-refining serum. Loved by beauty enthusiasts.,29.55,0.5 oz / 15 mL,,"Phenoxyethanol, Sodium Hyaluronate, Cyclopentasiloxane, Water, Chamomile Extract, Argan Oil, Jojoba Oil",4.0,4200,https://sephora.com/images/SPH0498.jpg,https://sephora.com/product/SPH0498,1,0,0,0,,1
