product_id,name,description,price,original_price,currency,category,subcategory,brand,department,in_stock,stock_quantity,rating,review_count,image_url,product_url,pickup_available,delivery_available,source_store
WMT00001428,Purina Purina ONE Indoor Advantage,Formulated for indoor cats with hairball management For Cats.,27.26,29.99,USD,Pets,Food,Purina,Pets,1,125,4.8,6475,/images/walmart/pets/1428.jpg,/product/WMT00001428,1,1,pet_store
WMT00001429,Hill's Hill's Science Diet Sensitive Stomach,Gentle formula for cats with digestive sensitivities For Cats.,51.74,52.99,USD,Pets,Food,Hill's,Pets,1,126,4.3,2140,/images/walmart/pets/1429.jpg,/product/WMT00001429,1,1,pet_store
WMT00001430,Yeowww Yeowww Catnip Banana,100% organic catnip filled toy For Cats.,8.21,7.99,USD,Pets,Toys,Yeowww,Pets,1,53,4.0,4744,/images/walmart/pets/1430.jpg,/product/WMT00001430,1,1,pet_store
WMT00001431,Bergan Bergan Turbo Scratcher,Ball track toy with replaceable scratch pad For Cats.,20.23,19.99,USD,Pets,Toys,Bergan,Pets,1,54,4.4,1445,/images/walmart/pets/1431.jpg,/product/WMT00001431,1,1,pet_store
WMT00001432,Meowfia Meowfia Cat Cave,Handcrafted wool cat cave For Cats.,45.87,44.99,USD,Pets,Beds,Meowfia,Pets,1,111,4.3,1755,/images/walmart/pets/1432.jpg,/product/WMT00001432,1,1,pet_store
WMT00001433,Advantage Advantage II Flea Treatment,6-month supply of flea prevention for cats For Cats.,45.79,44.99,USD,Pets,Health,Advantage,Pets,1,125,4.8,4636,/images/walmart/pets/1433.jpg,/product/WMT00001433,1,1,pet_store
WMT00001434,Vetoquinol Vetoquinol Laxatone Hairball Remedy,Lubricant to prevent hairballs For Cats.,12.98,12.99,USD,Pets,Health,Vetoquinol,Pets,1,51,4.6,3459,/images/walmart/pets/1434.jpg,/product/WMT00001434,1,1,pet_store
WMT00001435,Purina Purina Tidy Cats Clumping Litter,35lb container of clumping clay litter For Cats.,23.68,22.99,USD,Pets,Health,Purina,Pets,1,32,4.7,1195,/images/walmart/pets/1435.jpg,/product/WMT00001435,1,1,pet_store
WMT00001436,Kaytee Kaytee Forti-Diet Pro Health Parakeet,Nutritionally fortified seed blend for parakeets For Birds.,13.63,12.99,USD,Pets,Food,Kaytee,Pets,1,120,4.4,6339,/images/walmart/pets/1436.jpg,/product/WMT00001436,1,1,pet_store
WMT00001437,ZuPreem ZuPreem FruitBlend Cockatiel,Pellet food with natural fruit flavors For Birds.,19.48,18.99,USD,Pets,Food,ZuPreem,Pets,1,43,4.7,421,/images/walmart/pets/1437.jpg,/product/WMT00001437,1,1,pet_store
WMT00001438,Higgins Higgins Safflower Gold Parrot,Premium seed mix for large parrots For Birds.,23.08,24.99,USD,Pets,Food,Higgins,Pets,1,126,4.6,6234,/images/walmart/pets/1438.jpg,/product/WMT00001438,1,1,pet_store
WMT00001439,JW Pet JW Pet InSight Swing,Colorful swing for small to medium birds For Birds.,9.48,8.99,USD,Pets,Toys,JW Pet,Pets,1,92,4.3,6789,/images/walmart/pets/1439.jpg,/product/WMT00001439,1,1,pet_store
WMT00001440,Super Bird Super Bird Creations Foraging Wheel,Interactive foraging toy for mental stimulation For Birds.,14.84,14.99,USD,Pets,Toys,Super Bird,Pets,1,51,4.5,2504,/images/walmart/pets/1440.jpg,/product/WMT00001440,1,1,pet_store
WMT00001441,Omega One Omega One Betta Buffet Pellets,Premium pellets for betta fish For Fish.,6.01,5.99,USD,Pets,Food,Omega One,Pets,1,89,4.1,3529,/images/walmart/pets/1441.jpg,/product/WMT00001441,1,1,pet_store
WMT00001442,Tetra Tetra Whisper Air Pump,Quiet air pump for up to 40 gallon tanks For Fish.,13.34,14.99,USD,Pets,Health,Tetra,Pets,1,79,4.8,7788,/images/walmart/pets/1442.jpg,/product/WMT00001442,1,1,pet_store
WMT00001443,API API Freshwater Master Test Kit,Complete water testing kit For Fish.,28.79,29.99,USD,Pets,Health,API,Pets,1,127,4.7,121,/images/walmart/pets/1443.jpg,/product/WMT00001443,1,1,pet_store
WMT00001444,Oxbow Oxbow Essentials Guinea Pig Food,Timothy hay-based pellets for guinea pigs For Small Animals.,13.49,14.99,USD,Pets,Food,Oxbow,Pets,1,34,4.5,6272,/images/walmart/pets/1444.jpg,/product/WMT00001444,1,1,pet_store
WMT00001445,MidWest MidWest Wabbitat Rabbit Cage,Spacious cage for rabbits For Small Animals.,78.27,79.99,USD,Pets,Beds,MidWest,Pets,1,148,4.1,4588,/images/walmart/pets/1445.jpg,/product/WMT00001445,1,1,pet_store
WMT00001446,Wellness Wellness CORE Grain-Free Original,High-protein grain-free formula with turkey and chicken For Dogs.,55.61,59.99,USD,Pets,Food,Wellness,Pets,1,96,4.5,2700,/images/walmart/pets/1446.jpg,/product/WMT00001446,1,1,pet_store
WMT00001447,Orijen Orijen Original Dry Dog Food,Biologically appropriate dog food with 85% meat For Dogs.,84.28,89.99,USD,Pets,Food,Orijen,Pets,1,54,4.0,7504,/images/walmart/pets/1447.jpg,/product/WMT00001447,1,1,pet_store
WMT00001448,Taste of the Wild Taste of the Wild Pacific Stream,Grain-free formula with smoked salmon For Dogs.,50.51,49.99,USD,Pets,Food,Taste of the Wild,Pets,1,110,4.5,2429,/images/walmart/pets/1448.jpg,/product/WMT00001448,1,1,pet_store
WMT00001449,Canidae Canidae All Life Stages,Multi-protein formula for all ages For Dogs.,55.84,54.99,USD,Pets,Food,Canidae,Pets,1,115,4.2,7848,/images/walmart/pets/1449.jpg,/product/WMT00001449,1,1,pet_store
WMT00001450,Nutro Nutro Wholesome Essentials,Farm-raised chicken and brown rice For Dogs.,42.94,47.99,USD,Pets,Food,Nutro,Pets,1,124,4.7,5766,/images/walmart/pets/1450.jpg,/product/WMT00001450,1,1,pet_store
WMT00001451,Fromm Fromm Gold Adult,Duck chicken and lamb formula For Dogs.,58.08,64.99,USD,Pets,Food,Fromm,Pets,1,133,4.4,7011,/images/walmart/pets/1451.jpg,/product/WMT00001451,1,1,pet_store
WMT00001452,Zignature Zignature Lamb Limited Ingredient,Single protein limited ingredient diet For Dogs.,64.7,69.99,USD,Pets,Food,Zignature,Pets,1,149,4.0,2277,/images/walmart/pets/1452.jpg,/product/WMT00001452,1,1,pet_store
WMT00001453,Instinct Instinct Raw Boost Chicken,High protein kibble with freeze-dried raw For Dogs.,64.98,69.99,USD,Pets,Food,Instinct,Pets,1,34,4.8,1814,/images/walmart/pets/1453.jpg,/product/WMT00001453,1,1,pet_store
WMT00001454,Open Farm Open Farm Ancient Grains Beef,Humanely raised beef with ancient grains For Dogs.,76.52,74.99,USD,Pets,Food,Open Farm,Pets,1,135,4.3,4581,/images/walmart/pets/1454.jpg,/product/WMT00001454,1,1,pet_store
WMT00001455,Earthborn Earthborn Holistic Great Plains,Grain-free bison protein formula For Dogs.,45.02,49.99,USD,Pets,Food,Earthborn,Pets,1,55,4.2,5821,/images/walmart/pets/1455.jpg,/product/WMT00001455,1,1,pet_store
WMT00001456,Blue Buffalo Blue Buffalo Wilderness Trail Treats,Grain-free duck treats For Dogs.,8.06,8.99,USD,Pets,Food,Blue Buffalo,Pets,1,54,4.2,2613,/images/walmart/pets/1456.jpg,/product/WMT00001456,1,1,pet_store
WMT00001457,Benebone Benebone Real Flavor Wishbone,Bacon-infused durable chew toy For Dogs.,16.05,16.99,USD,Pets,Toys,Benebone,Pets,1,60,4.4,6153,/images/walmart/pets/1457.jpg,/product/WMT00001457,1,1,pet_store
WMT00001458,Zippy Paws Zippy Paws Skinny Peltz,No stuffing squeaky toy 3-pack For Dogs.,11.92,12.99,USD,Pets,Toys,Zippy Paws,Pets,1,52,4.3,3488,/images/walmart/pets/1458.jpg,/product/WMT00001458,1,1,pet_store
WMT00001459,Hyper Pet Hyper Pet Flippy Flopper,Soft flying disc for fetch For Dogs.,12.2,11.99,USD,Pets,Toys,Hyper Pet,Pets,1,77,4.7,3795,/images/walmart/pets/1459.jpg,/product/WMT00001459,1,1,pet_store
WMT00001460,Chuckit Chuckit Kick Fetch Ball,Kick-and-fetch toy for active dogs For Dogs.,18.37,19.99,USD,Pets,Toys,Chuckit,Pets,1,56,4.5,1116,/images/walmart/pets/1460.jpg,/product/WMT00001460,1,1,pet_store
WMT00001461,PetSafe PetSafe Busy Buddy Twist n Treat,Adjustable treat dispensing toy For Dogs.,9.75,9.99,USD,Pets,Toys,PetSafe,Pets,1,119,4.6,4692,/images/walmart/pets/1461.jpg,/product/WMT00001461,1,1,pet_store
WMT00001462,Jolly Pets Jolly Pets Tug-n-Toss Ball,Horse-ball toy for dogs For Dogs.,16.04,17.99,USD,Pets,Toys,Jolly Pets,Pets,1,59,4.5,6588,/images/walmart/pets/1462.jpg,/product/WMT00001462,1,1,pet_store
WMT00001463,Mammoth Mammoth Flossy Chews Rope,Cotton blend rope for tug and dental For Dogs.,12.67,12.99,USD,Pets,Toys,Mammoth,Pets,1,127,4.0,5878,/images/walmart/pets/1463.jpg,/product/WMT00001463,1,1,pet_store
WMT00001464,Snuggle Puppy Snuggle Puppy Behavioral Aid,Heartbeat toy for anxious puppies For Dogs.,36.36,34.99,USD,Pets,Toys,Snuggle Puppy,Pets,1,135,4.7,6551,/images/walmart/pets/1464.jpg,/product/WMT00001464,1,1,pet_store
WMT00001465,K&H K&H Pet Products Thermo-Snuggly Sleeper,Heated orthopedic bed For Dogs.,72.03,69.99,USD,Pets,Beds,K&H,Pets,1,96,4.1,6657,/images/walmart/pets/1465.jpg,/product/WMT00001465,1,1,pet_store
WMT00001466,Big Barker Big Barker Orthopedic Bed,Premium orthopedic bed for large breeds For Dogs.,283.78,279.99,USD,Pets,Beds,Big Barker,Pets,1,87,4.3,602,/images/walmart/pets/1466.jpg,/product/WMT00001466,1,1,pet_store
WMT00001467,Best Friends Best Friends by Sheri Luxury Shag Bed,Faux fur donut calming bed For Dogs.,50.06,54.99,USD,Pets,Beds,Best Friends,Pets,1,124,4.1,2880,/images/walmart/pets/1467.jpg,/product/WMT00001467,1,1,pet_store
WMT00001468,Casper Casper Dog Bed,Pressure-relieving memory foam bed For Dogs.,144.1,149.99,USD,Pets,Beds,Casper,Pets,1,116,4.8,1350,/images/walmart/pets/1468.jpg,/product/WMT00001468,1,1,pet_store
WMT00001469,Serta Serta Orthopedic Quilted Couch,Bolster bed with quilted sleep surface For Dogs.,73.5,79.99,USD,Pets,Beds,Serta,Pets,1,126,4.7,1749,/images/walmart/pets/1469.jpg,/product/WMT00001469,1,1,pet_store
WMT00001470,Snoozer Snoozer Luxury Overstuffed Sofa,Furniture-grade pet sofa For Dogs.,166.54,159.99,USD,Pets,Beds,Snoozer,Pets,1,117,4.8,1857,/images/walmart/pets/1470.jpg,/product/WMT00001470,1,1,pet_store
WMT00001471,AmazonBasics AmazonBasics Padded Pet Bolster Bed,Affordable bolster bed For Dogs.,31.06,29.99,USD,Pets,Beds,AmazonBasics,Pets,1,85,4.4,2002,/images/walmart/pets/1471.jpg,/product/WMT00001471,1,1,pet_store
WMT00001472,AmazonBasics AmazonBasics Foldable Metal Crate,Budget-friendly wire crate For Dogs.,41.34,42.99,USD,Pets,Crates,AmazonBasics,Pets,1,127,4.7,2905,/images/walmart/pets/1472.jpg,/product/WMT00001472,1,1,pet_store
WMT00001473,Simparica Simparica Trio Chewables,6-month heartworm flea tick protection For Dogs.,103.87,109.99,USD,Pets,Health,Simparica,Pets,1,90,4.6,375,/images/walmart/pets/1473.jpg,/product/WMT00001473,1,1,pet_store
WMT00001474,Heartgard Heartgard Plus Chewables,6-month heartworm prevention For Dogs.,57.52,54.99,USD,Pets,Health,Heartgard,Pets,1,72,4.8,6559,/images/walmart/pets/1474.jpg,/product/WMT00001474,1,1,pet_store
WMT00001475,Seresto Seresto Flea & Tick Collar,8-month flea and tick collar For Dogs.,65.65,64.99,USD,Pets,Health,Seresto,Pets,1,95,4.5,7999,/images/walmart/pets/1475.jpg,/product/WMT00001475,1,1,pet_store
WMT00001476,PetHonesty PetHonesty Allergy Relief Chews,Salmon oil probiotics for allergies For Dogs.,24.85,26.99,USD,Pets,Health,PetHonesty,Pets,1,116,4.8,7155,/images/walmart/pets/1476.jpg,/product/WMT00001476,1,1,pet_store
WMT00001477,Vetoquinol Vetoquinol Pro-Pectalin,Anti-diarrheal gel For Dogs.,18.95,19.99,USD,Pets,Health,Vetoquinol,Pets,1,115,4.8,261,/images/walmart/pets/1477.jpg,/product/WMT00001477,1,1,pet_store
WMT00001478,Tomlyn Tomlyn Nutri-Cal High Calorie Gel,Energy supplement paste For Dogs.,11.52,11.99,USD,Pets,Health,Tomlyn,Pets,1,118,4.9,770,/images/walmart/pets/1478.jpg,/product/WMT00001478,1,1,pet_store
WMT00001479,Proviable Proviable Probiotics Kit,Multi-strain probiotic kit For Dogs.,45.27,44.99,USD,Pets,Health,Proviable,Pets,1,54,4.1,5849,/images/walmart/pets/1479.jpg,/product/WMT00001479,1,1,pet_store
WMT00001480,Pet Naturals Pet Naturals Calming Chews,Natural calming supplement For Dogs.,13.45,12.99,USD,Pets,Health,Pet Naturals,Pets,1,109,4.0,2937,/images/walmart/pets/1480.jpg,/product/WMT00001480,1,1,pet_store
WMT00001481,Wahl Wahl Pro Series Pet Clipper,Rechargeable cordless clipper For Dogs.,45.91,49.99,USD,Pets,Grooming,Wahl,Pets,1,38,4.7,2591,/images/walmart/pets/1481.jpg,/product/WMT00001481,1,1,pet_store
WMT00001482,Dremel Dremel PawControl Nail Grinder,Quiet nail grinding tool For Dogs.,31.41,34.99,USD,Pets,Grooming,Dremel,Pets,1,121,4.1,4287,/images/walmart/pets/1482.jpg,/product/WMT00001482,1,1,pet_store
WMT00001483,Hertzko Hertzko Self-Cleaning Slicker Brush,Retractable bristle brush For Dogs.,15.71,15.99,USD,Pets,Grooming,Hertzko,Pets,1,100,4.4,6869,/images/walmart/pets/1483.jpg,/product/WMT00001483,1,1,pet_store
WMT00001484,Pet Grooming Pet Grooming Gloves,Silicone deshedding gloves pair For Dogs.,13.49,12.99,USD,Pets,Grooming,Pet Grooming,Pets,1,150,4.7,106,/images/walmart/pets/1484.jpg,/product/WMT00001484,1,1,pet_store
WMT00001485,Ruffwear Ruffwear Front Range Harness,Padded everyday harness For Dogs.,38.95,39.95,USD,Pets,Accessories,Ruffwear,Pets,1,86,4.4,378,/images/walmart/pets/1485.jpg,/product/WMT00001485,1,1,pet_store
WMT00001486,Kurgo Kurgo Tru-Fit Smart Harness,Crash-tested car harness For Dogs.,33.26,34.99,USD,Pets,Accessories,Kurgo,Pets,1,71,4.9,7448,/images/walmart/pets/1486.jpg,/product/WMT00001486,1,1,pet_store
WMT00001487,Julius-K9 Julius-K9 IDC Powerharness,Professional working harness For Dogs.,51.95,49.99,USD,Pets,Accessories,Julius-K9,Pets,1,99,4.2,5488,/images/walmart/pets/1487.jpg,/product/WMT00001487,1,1,pet_store
WMT00001488,Blue-9 Blue-9 Balance Harness,Front-clip no-pull harness For Dogs.,37.5,39.99,USD,Pets,Accessories,Blue-9,Pets,1,62,4.7,7887,/images/walmart/pets/1488.jpg,/product/WMT00001488,1,1,pet_store
WMT00001489,PetSafe PetSafe Easy Walk Harness,Front-clip anti-pull harness For Dogs.,24.91,27.99,USD,Pets,Accessories,PetSafe,Pets,1,102,4.0,4493,/images/walmart/pets/1489.jpg,/product/WMT00001489,1,1,pet_store
WMT00001490,Outward Hound Outward Hound PoochPouch Front Carrier,Front carrier for small dogs For Dogs.,36.18,39.99,USD,Pets,Accessories,Outward Hound,Pets,1,60,4.3,3342,/images/walmart/pets/1490.jpg,/product/WMT00001490,1,1,pet_store
WMT00001491,K9 Sport Sack K9 Sport Sack AIR 2,Backpack carrier for hiking For Dogs.,93.51,89.99,USD,Pets,Accessories,K9 Sport Sack,Pets,1,108,4.5,1494,/images/walmart/pets/1491.jpg,/product/WMT00001491,1,1,pet_store
WMT00001492,Outward Hound Outward Hound DayPak,Saddlebag backpack for dogs For Dogs.,28.43,29.99,USD,Pets,Accessories,Outward Hound,Pets,1,48,4.8,1379,/images/walmart/pets/1492.jpg,/product/WMT00001492,1,1,pet_store
WMT00001493,Doggles Doggles ILS Dog Goggles,UV protective dog eyewear For Dogs.,25.52,24.99,USD,Pets,Accessories,Doggles,Pets,1,116,4.4,200,/images/walmart/pets/1493.jpg,/product/WMT00001493,1,1,pet_store
WMT00001494,Muttluks Muttluks Fleece-Lined Dog Boots,All-weather dog boots set of 4 For Dogs.,53.78,59.99,USD,Pets,Accessories,Muttluks,Pets,1,140,4.7,7762,/images/walmart/pets/1494.jpg,/product/WMT00001494,1,1,pet_store
WMT00001495,PAWZ PAWZ Waterproof Dog Boots,Disposable rubber boots 12-pack For Dogs.,18.14,19.99,USD,Pets,Accessories,PAWZ,Pets,1,113,4.3,7461,/images/walmart/pets/1495.jpg,/product/WMT00001495,1,1,pet_store
WMT00001496,Wellness Wellness CORE Grain-Free Original,High-protein grain-free turkey and chicken For Cats.,52.77,49.99,USD,Pets,Food,Wellness,Pets,1,97,4.7,7912,/images/walmart/pets/1496.jpg,/product/WMT00001496,1,1,pet_store
WMT00001497,Orijen Orijen Cat & Kitten Dry Food,Biologically appropriate with 90% meat For Cats.,52.69,49.99,USD,Pets,Food,Orijen,Pets,1,110,4.6,2703,/images/walmart/pets/1497.jpg,/product/WMT00001497,1,1,pet_store
WMT00001498,Taste of the Wild Taste of the Wild Rocky Mountain,Grain-free venison and salmon For Cats.,36.33,39.99,USD,Pets,Food,Taste of the Wild,Pets,1,61,4.2,4143,/images/walmart/pets/1498.jpg,/product/WMT00001498,1,1,pet_store
WMT00001499,Instinct Instinct Original Grain-Free Chicken,High protein raw-coated kibble For Cats.,54.68,52.99,USD,Pets,Food,Instinct,Pets,1,74,4.8,6727,/images/walmart/pets/1499.jpg,/product/WMT00001499,1,1,pet_store
WMT00001500,Natural Balance Natural Balance L.I.D. Duck,Limited ingredient green pea and duck For Cats.,42.95,42.99,USD,Pets,Food,Natural Balance,Pets,1,75,4.4,502,/images/walmart/pets/1500.jpg,/product/WMT00001500,1,1,pet_store
WMT00001501,Fancy Feast Fancy Feast Gourmet Variety Pack,Wet food variety 24 cans For Cats.,25.04,24.99,USD,Pets,Food,Fancy Feast,Pets,1,132,4.4,6636,/images/walmart/pets/1501.jpg,/product/WMT00001501,1,1,pet_store
WMT00001502,Weruva Weruva Paw Lickin Chicken,Human-grade shredded chicken 12-pack For Cats.,36.14,34.99,USD,Pets,Food,Weruva,Pets,1,45,4.7,1439,/images/walmart/pets/1502.jpg,/product/WMT00001502,1,1,pet_store
WMT00001503,Tiki Cat Tiki Cat Luau Variety Pack,Grain-free pate 12-pack For Cats.,38.78,39.99,USD,Pets,Food,Tiki Cat,Pets,1,98,4.2,3957,/images/walmart/pets/1503.jpg,/product/WMT00001503,1,1,pet_store
WMT00001504,Whole Hearted Whole Hearted Freeze-Dried Salmon,Single ingredient salmon treats For Cats.,12.34,12.99,USD,Pets,Food,Whole Hearted,Pets,1,46,4.0,7334,/images/walmart/pets/1504.jpg,/product/WMT00001504,1,1,pet_store
WMT00001505,Kong KONG Kickeroo,Catnip-filled kick toy For Cats.,10.23,9.99,USD,Pets,Toys,Kong,Pets,1,30,4.2,7306,/images/walmart/pets/1505.jpg,/product/WMT00001505,1,1,pet_store
WMT00001506,Petlinks Petlinks Mystery Motion Toy,Concealed motion electronic toy For Cats.,25.83,24.99,USD,Pets,Toys,Petlinks,Pets,1,32,4.0,3996,/images/walmart/pets/1506.jpg,/product/WMT00001506,1,1,pet_store
WMT00001507,Catit Catit Design Senses Circuit,Illuminated ball circuit track For Cats.,22.05,22.99,USD,Pets,Toys,Catit,Pets,1,84,4.0,6140,/images/walmart/pets/1507.jpg,/product/WMT00001507,1,1,pet_store
WMT00001508,Kong KONG Active Feather Teaser,Elastic feather teaser toy For Cats.,5.42,5.99,USD,Pets,Toys,Kong,Pets,1,60,4.4,6066,/images/walmart/pets/1508.jpg,/product/WMT00001508,1,1,pet_store
WMT00001509,PetSafe PetSafe Drinkwell Platinum,168oz water fountain For Cats.,42.99,44.99,USD,Pets,Health,PetSafe,Pets,1,106,4.4,456,/images/walmart/pets/1509.jpg,/product/WMT00001509,1,1,pet_store
WMT00001510,Cat Mate Cat Mate Pet Fountain,70oz multi-height fountain For Cats.,29.49,29.99,USD,Pets,Health,Cat Mate,Pets,1,84,4.5,4619,/images/walmart/pets/1510.jpg,/product/WMT00001510,1,1,pet_store
WMT00001511,Fresh Step Fresh Step Clean Paws,Low tracking clumping litter For Cats.,24.02,22.99,USD,Pets,Health,Fresh Step,Pets,1,111,4.5,1630,/images/walmart/pets/1511.jpg,/product/WMT00001511,1,1,pet_store
WMT00001512,PetSafe PetSafe ScoopFree Self-Cleaning Box,Automatic self-cleaning litter box For Cats.,170.73,169.99,USD,Pets,Health,PetSafe,Pets,1,92,4.4,6791,/images/walmart/pets/1512.jpg,/product/WMT00001512,1,1,pet_store
WMT00001513,Feliway Feliway Classic Diffuser,Calming pheromone diffuser For Cats.,36.17,34.99,USD,Pets,Health,Feliway,Pets,1,43,4.5,1184,/images/walmart/pets/1513.jpg,/product/WMT00001513,1,1,pet_store
WMT00001514,Kong KONG Naturals Scratcher,Reversible cardboard scratcher For Cats.,14.07,14.99,USD,Pets,Health,Kong,Pets,1,141,4.2,7827,/images/walmart/pets/1514.jpg,/product/WMT00001514,1,1,pet_store
WMT00001515,SmartCat SmartCat Ultimate Scratching Post,32-inch sisal scratching post For Cats.,51.85,49.99,USD,Pets,Health,SmartCat,Pets,1,150,4.7,523,/images/walmart/pets/1515.jpg,/product/WMT00001515,1,1,pet_store
WMT00001516,PetFusion PetFusion Jumbo Cat Scratcher,Reversible curved scratcher For Cats.,60.58,59.99,USD,Pets,Health,PetFusion,Pets,1,48,4.9,2129,/images/walmart/pets/1516.jpg,/product/WMT00001516,1,1,pet_store
WMT00001517,Armarkat Armarkat Classic Cat Tree,74-inch multi-level cat tree For Cats.,154.32,149.99,USD,Pets,Beds,Armarkat,Pets,1,102,4.2,3260,/images/walmart/pets/1517.jpg,/product/WMT00001517,1,1,pet_store
WMT00001518,Vesper Vesper Cat Furniture High Base,Modern design cat furniture For Cats.,189.09,199.99,USD,Pets,Beds,Vesper,Pets,1,48,4.7,5839,/images/walmart/pets/1518.jpg,/product/WMT00001518,1,1,pet_store
WMT00001519,K&H K&H Thermo-Kitty Heated Bed,Heated cat bed with fleece For Cats.,46.31,49.99,USD,Pets,Beds,K&H,Pets,1,32,4.3,4791,/images/walmart/pets/1519.jpg,/product/WMT00001519,1,1,pet_store
WMT00001520,K&H K&H EZ Mount Window Bed,Suction cup window perch For Cats.,39.16,39.99,USD,Pets,Beds,K&H,Pets,1,147,4.3,4488,/images/walmart/pets/1520.jpg,/product/WMT00001520,1,1,pet_store
WMT00001521,Necoichi Necoichi Raised Cat Food Bowl,Elevated porcelain food bowl For Cats.,15.21,14.99,USD,Pets,Accessories,Necoichi,Pets,1,34,4.6,1452,/images/walmart/pets/1521.jpg,/product/WMT00001521,1,1,pet_store
WMT00001522,PetRageous PetRageous Frisky Kitty Bowls,Set of 2 stoneware bowls For Cats.,12.17,12.99,USD,Pets,Accessories,PetRageous,Pets,1,109,4.5,7946,/images/walmart/pets/1522.jpg,/product/WMT00001522,1,1,pet_store
WMT00001523,Van Ness Van Ness Automatic Feeder,Gravity-fed auto feeder For Cats.,24.88,24.99,USD,Pets,Accessories,Van Ness,Pets,1,135,4.7,246,/images/walmart/pets/1523.jpg,/product/WMT00001523,1,1,pet_store
